transID,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,transportationType,age,ageGroup,tapInHour,tripDuration,dayName,date,tapOutStatus,name
VUZM237W3P07LF,F,1985,JAK.51,Taman Kota - Budi Luhur,0.0,B00844P,Jln. Al Hidayah Basmol,-6.163241,106.75058,46,2023-04-26 08:17:39,B01770P,Jembatan Taman Kota,-6.157634,106.75751,51.0,2023-04-26 09:57:42,0.0,Mikrotrans,38,Dewasa Madya,8,100.05,Wednesday,2023-04-26,Success,
ZUTK250V0C07XV,F,2003,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B03568P,Sbr. Gg. Swadaya Pagelarang,-6.302718,106.91662,31,2023-04-26 06:02:25,B06786P,Gg. Rukun Lubang Buaya,-6.290369,106.906529,45.0,2023-04-26 06:25:15,0.0,Mikrotrans,20,Dewasa Awal,6,22.833333333333332,Wednesday,2023-04-26,Success,
EAHG471Q5D38AT,F,1983,JAK.31,Blok M - Andara,0.0,B00958P,Jln. Bunga Cempaka II Cipete,-6.26868,106.80636,21,2023-04-26 08:42:13,B00933P,Jln. Berlian II Pondok Labu,-6.298412,106.79927,43.0,2023-04-26 09:06:17,0.0,Mikrotrans,40,Dewasa Madya,8,24.066666666666666,Wednesday,2023-04-26,Success,
POJC005M7J77GV,F,1984,JAK.118,Taman Waduk Papanggo - Kota Tua,1.0,B01745P,Jembatan Item,-6.130078,106.85492,25,2023-04-26 08:15:40,B03054P,Puskesmas Kel. Papanggo,-6.129791,106.87234,32.0,2023-04-26 09:39:50,0.0,Mikrotrans,39,Dewasa Madya,8,84.16666666666667,Wednesday,2023-04-26,Success,
HKME390H8N34RC,F,2012,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,B03710P,Sbr. Jln. H. Hanafi Cipinang,-6.22869,106.8933,2,2023-04-26 07:34:42,B05541P,Sudin Pencatatan Sipil 1,-6.203668,106.89009,12.0,2023-04-26 08:26:21,0.0,Mikrotrans,11,Remaja,7,51.65,Wednesday,2023-04-26,Success,
BZCO384O8K06KK,M,1996,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,B06269P,Jln. Tebet Barat Raya,-6.233919,106.85064,5,2023-04-26 08:49:50,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,6.0,2023-04-26 10:49:09,0.0,Mikrotrans,27,Dewasa Awal,8,119.31666666666666,Wednesday,2023-04-26,Success,
ANJB705K4S53NL,M,1981,JAK.45,Lebak Bulus - Ragunan,1.0,B00093P,Badan Diklat Kejaksaan RI,-6.304295,106.82095,4,2023-04-26 08:54:42,B00486P,Gg. Harapan I Jagakarsa,-6.313476,106.81269,15.0,2023-04-26 10:17:25,0.0,Mikrotrans,42,Dewasa Madya,8,82.71666666666667,Wednesday,2023-04-26,Success,
UWPT577L2L01MM,F,1982,JAK.75,Cililitan - Kp. Pulo,0.0,B01918P,Kel. Halim Perdana Kusuma,-6.267932,106.87743,23,2023-04-26 09:51:44,B03111P,RPTRA Kampung Pulo Asri,-6.277931,106.88373,31.0,2023-04-26 10:29:55,0.0,Mikrotrans,41,Dewasa Madya,9,38.18333333333333,Wednesday,2023-04-26,Success,
XLZT359T4J47CX,F,1986,JAK.30,Grogol - Meruya via Roxy,1.0,B01914P,Kel. Duri Kepa,-6.185225,106.77307,43,2023-04-26 07:27:54,B05704P,Term. Grogol,-6.166565,106.79025,54.0,2023-04-26 09:13:46,0.0,Mikrotrans,37,Dewasa Madya,7,105.86666666666666,Wednesday,2023-04-26,Success,
IECC247M9F33SJ,F,1992,JAK.56,Grogol - Srengseng,0.0,B00429P,Gg. CC Palmerah,-6.201889,106.7883,46,2023-04-26 08:45:26,B05103P,Simpang Rawa Belong Sulaiman,-6.20612,106.78276,53.0,2023-04-26 09:08:18,0.0,Mikrotrans,31,Dewasa Awal,8,22.866666666666667,Wednesday,2023-04-26,Success,
XCPV760E7T76CN,F,1965,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,B04986P,Simpang Mandala Selatan Timur,-6.17199,106.80098,16,2023-04-26 08:31:52,Unknown,Unknown,,,,,0.0,Mikrotrans,58,Pra-lansia,8,,Wednesday,2023-04-26,Error,
XKVA334C8U75QZ,F,2011,JAK.39,Kalimalang - Duren Sawit,1.0,B00628P,Gereja HKBP Duren Sawit,-6.223308,106.91369,23,2023-04-26 09:58:23,B02289P,Masjid Baiturrahman Duren Sawit,-6.22628,106.91579,30.0,2023-04-26 10:24:29,0.0,Mikrotrans,12,Remaja,9,26.1,Wednesday,2023-04-26,Success,
XEZG927K6M84KL,M,1970,JAK.25,Kp. Rambutan - Kalisari,0.0,B00906P,Jln. Batas II Baru,-6.329867,106.85238,33,2023-04-26 07:55:13,B02821P,Pesona Kalisari,-6.337634,106.85748,43.0,2023-04-26 08:44:24,0.0,Mikrotrans,53,Dewasa Akhir,7,49.18333333333333,Wednesday,2023-04-26,Success,
QYVU967F9W48WS,M,1993,JAK.27,Pulo Gebang - Rorotan,1.0,B05937P,YPI Asyaadah,-6.191129,106.94382,34,2023-04-26 09:47:49,B00422P,Gg. Bhakti Lingkar Timur,-6.197075,106.94408,39.0,2023-04-26 10:14:16,0.0,Mikrotrans,30,Dewasa Awal,9,26.45,Wednesday,2023-04-26,Success,
PTNB500K3U89TT,M,1970,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B02090P,KPP Pratama Pasar Rebo,-6.301337,106.86865,45,2023-04-26 06:30:05,B03440P,Sbr. Akademi Farmasi Mahadhika,-6.312606,106.86941,54.0,2023-04-26 07:44:13,0.0,Mikrotrans,53,Dewasa Akhir,6,74.13333333333334,Wednesday,2023-04-26,Success,
BIZZ812H5D76UI,F,1983,JAK.39,Kalimalang - Duren Sawit,0.0,B02026P,Komplek Ddn Bintara Jaya,-6.242328,106.94271,29,2023-04-26 06:43:09,B05378P,SMPN 252,-6.239351,106.94234,39.0,2023-04-26 07:17:38,0.0,Mikrotrans,40,Dewasa Madya,6,34.483333333333334,Wednesday,2023-04-26,Success,
YCNH106P3S81GP,F,1993,JAK.77,Tanjung Priok - Jembatan Item,0.0,B06064P,Jln. Dadap,-6.129073,106.85503,5,2023-04-26 07:29:12,B06882P,Simpang Jln. Agung Permai 1,-6.144773,106.863349,17.0,2023-04-26 09:22:53,0.0,Mikrotrans,30,Dewasa Awal,7,113.68333333333334,Wednesday,2023-04-26,Success,
BYAV195P4F15NP,F,1975,JAK.27,Pulo Gebang - Rorotan,0.0,B04604P,Sbr. YPI Asyaadah,-6.19093,106.94391,13,2023-04-26 07:56:17,B04889P,Simpang Kaliabang Rorotan 1,-6.154064,106.97107,44.0,2023-04-26 09:20:20,0.0,Mikrotrans,48,Dewasa Akhir,7,84.05,Wednesday,2023-04-26,Success,
YEFN019Z2B04LN,M,1981,JAK.29,Tanjung Priok - Sukapura,1.0,B06811P,Kampung Budaya Betawi Sukapura,-6.142087,106.922,44,2023-04-26 09:39:59,B03934P,Sbr. Kel. Sukapura,-6.147804,106.92437,48.0,2023-04-26 11:11:09,0.0,Mikrotrans,42,Dewasa Madya,9,91.16666666666667,Wednesday,2023-04-26,Success,
ZVDO244O3S31AR,M,1989,JAK.58,Cilincing - Rorotan,1.0,B02049P,Komplek KPLP Marunda,-6.128493,106.95649,23,2023-04-26 08:37:57,Unknown,Unknown,,,,,0.0,Mikrotrans,34,Dewasa Awal,8,,Wednesday,2023-04-26,Error,
BXKY690P1Z13AB,F,2011,JAK.45,Lebak Bulus - Ragunan,1.0,B01512P,Jln. Pondok Labu 1A,-6.301927,106.79248,37,2023-04-26 08:59:02,B03388P,SDN Lebak Bulus 01,-6.303559,106.78362,42.0,2023-04-26 09:32:27,0.0,Mikrotrans,12,Remaja,8,33.416666666666664,Wednesday,2023-04-26,Success,
WQHM126C4I52PI,M,1979,JAK.11,Tanah Abang - Kebayoran Lama,1.0,B04168P,Sbr. Ps. Pisang,-6.207759,106.79233,25,2023-04-26 06:06:04,B04546P,Sbr. The Jakarta Post,-6.207699,106.79386,26.0,2023-04-26 06:37:49,0.0,Mikrotrans,44,Dewasa Madya,6,31.75,Wednesday,2023-04-26,Success,
VNCF609I1D05QJ,M,2003,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B05111P,Simpang Raya Bogor Suci,-6.318777,106.86512,51,2023-04-26 06:02:49,B01112P,Jln. H. Jusin Susukan,-6.314775,106.8681,53.0,2023-04-26 07:22:09,0.0,Mikrotrans,20,Dewasa Awal,6,79.33333333333333,Wednesday,2023-04-26,Success,
FOTW963S5P45LC,M,2006,JAK.59,Rawamangun - Tanah Merah,1.0,B02510P,Mushola Al Jihad Perintis Kemerdekaan,-6.173541,106.89171,14,2023-04-26 07:37:14,B06468P,Jln. Perjuangan Raya 3,-6.136313,106.90448,34.0,2023-04-26 09:22:48,0.0,Mikrotrans,17,Remaja,7,105.56666666666666,Wednesday,2023-04-26,Success,
OBWX583G7T45YP,M,1996,JAK.113,Rusun Sindang Koja - Kp. Sawah,0.0,B06237P,Pertamina Marine III,-6.108387,106.90567,5,2023-04-26 07:04:47,Unknown,Unknown,,,,,0.0,Mikrotrans,27,Dewasa Awal,7,,Wednesday,2023-04-26,Error,
FLGY997A4J22VO,F,2001,JAK.44,Andara - Stasiun Universitas Pancasila,0.0,B04386P,Sbr. Sekolah Islam Al Azhar Jagakarsa,-6.330035,106.82621,25,2023-04-26 09:06:26,B06831P,Gg. H. Tohir,-6.328911,106.833574,33.0,2023-04-26 10:24:38,0.0,Mikrotrans,22,Dewasa Awal,9,78.2,Wednesday,2023-04-26,Success,
UNUN546W7Y86VK,F,1981,JAK.56,Grogol - Srengseng,1.0,B01033P,Jln. Daud I Sukabumi Utara,-6.206437,106.77434,7,2023-04-26 09:10:05,B05173P,Simpang Tj. Duren Barat 2,-6.170356,106.77528,37.0,2023-04-26 11:08:41,0.0,Mikrotrans,42,Dewasa Madya,9,118.6,Wednesday,2023-04-26,Success,
ROKK935J3O91OF,M,1978,JAK.04,Grogol - Tubagus Angke,1.0,B03198P,RSJ Dr Soeharto Heerdjan,-6.162636,106.78956,5,2023-04-26 07:20:14,B04153P,Sbr. Ps. Kb. Pisang,-6.152426,106.7807,17.0,2023-04-26 08:16:41,0.0,Mikrotrans,45,Dewasa Akhir,7,56.45,Wednesday,2023-04-26,Success,
MNHV425T2O46XQ,M,1948,JAK.07,Tanah Abang - Grogol via Tawakal,0.0,B01635P,Jln. Tali Kota Bambu Selatan,-6.189326,106.79927,20,2023-04-26 08:28:33,B02981P,Pospol Tomang 2,-6.174341,106.80489,36.0,2023-04-26 10:28:30,0.0,Mikrotrans,75,Lansia,8,119.95,Wednesday,2023-04-26,Success,
XCZZ189E0S63NU,F,1994,JAK.23,Senen - Pisangan Baru,0.0,B06428P,Jln. Galur Sari Barat 2,-6.200101,106.864719,34,2023-04-26 06:10:54,B06431P,SDN Utan Kayu Selatan 23 Pagi,-6.203858,106.87078,37.0,2023-04-26 07:42:09,0.0,Mikrotrans,29,Dewasa Awal,6,91.25,Wednesday,2023-04-26,Success,
FBGW259Q7N33PP,F,2000,JAK.31,Blok M - Andara,1.0,B03457P,Sbr. BBPK Jakarta,-6.301958,106.79794,14,2023-04-26 08:18:00,B00348P,Fatmawati 2,-6.291994,106.79606,19.0,2023-04-26 10:05:52,0.0,Mikrotrans,23,Dewasa Awal,8,107.86666666666666,Wednesday,2023-04-26,Success,
RLMP853A6L38TP,F,1987,JAK.02,Kampung Melayu - Duren Sawit,0.0,B05082P,Simpang Pondok Bambu Batas 1,-6.241476,106.90061,26,2023-04-26 06:19:09,B04727P,Simpang BKT,-6.230001,106.91423,36.0,2023-04-26 08:12:29,0.0,Mikrotrans,36,Dewasa Madya,6,113.33333333333333,Wednesday,2023-04-26,Success,
PHWQ593P7H01BI,F,1985,JAK.10,Tanah Abang - Kota,0.0,B04385P,Sbr. Sekolah Fajar Sion,-6.138169,106.81723,33,2023-04-26 07:24:35,B05127P,Simpang Roa Malaka Selatan,-6.134704,106.80998,37.0,2023-04-26 07:55:56,0.0,Mikrotrans,38,Dewasa Madya,7,31.35,Wednesday,2023-04-26,Success,
OKGH359E8K80LV,M,1981,JAK.71,Kampung Rambutan - Pinang Ranti,0.0,B05673P,Tanah Merdeka 1,-6.30813,106.8745,3,2023-04-26 08:15:07,B03361P,SDN Dukuh 05,-6.298845,106.87932,11.0,2023-04-26 09:52:00,0.0,Mikrotrans,42,Dewasa Madya,8,96.88333333333334,Wednesday,2023-04-26,Success,
KZJW642X2S95NM,M,1984,JAK.22,Dwikora - Penas Kalimalang,0.0,B02141P,Lion Center,-6.240451,106.87898,13,2023-04-26 06:11:44,B00235P,Cawang Soetoyo 2,-6.245259,106.876,15.0,2023-04-26 07:51:12,0.0,Mikrotrans,39,Dewasa Madya,6,99.46666666666667,Wednesday,2023-04-26,Success,
RSSG307Y9G31CV,M,1986,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,B02527P,Nabawi Islamic School,-6.205542,106.89008,11,2023-04-26 08:59:37,B03223P,Rukan Balai Pustaka,-6.198484,106.88611,17.0,2023-04-26 09:58:42,0.0,Mikrotrans,37,Dewasa Madya,8,59.083333333333336,Wednesday,2023-04-26,Success,
LZKE423W7S30GK,M,1989,JAK.11,Tanah Abang - Kebayoran Lama,0.0,B03151P,RS Medika Permata Hijau 4,-6.218438,106.77855,38,2023-04-26 06:38:50,B04496P,Sbr. SMPN 48,-6.233648,106.78036,45.0,2023-04-26 07:56:55,0.0,Mikrotrans,34,Dewasa Awal,6,78.08333333333333,Wednesday,2023-04-26,Success,
HKQI268A1V54IP,M,1970,JAK.44,Andara - Stasiun Universitas Pancasila,1.0,B05514P,St. Universitas Pancasila,-6.339371,106.83396,3,2023-04-26 08:05:49,B04423P,Sbr. SMAN 38,-6.335833,106.83481,5.0,2023-04-26 09:09:13,0.0,Mikrotrans,53,Dewasa Akhir,8,63.4,Wednesday,2023-04-26,Success,
NSSM441Y2Z73VQ,F,1991,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,0.0,B04045P,Sbr. Masjid At Taqwa Rawa Kuning,-6.20319,106.96027,9,2023-04-26 09:56:01,B04105P,Sbr. MTsN 20 Jakarta,-6.2052,106.95985,10.0,2023-04-26 10:57:49,0.0,Mikrotrans,32,Dewasa Awal,9,61.8,Wednesday,2023-04-26,Success,
AZDW501A4E97DT,M,1997,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B00967P,Jln. Bungur VIII Rambutan,-6.316023,106.88494,4,2023-04-26 07:02:04,B03550P,Sbr. Gg. Nusa Indah Ciracas,-6.326059,106.86869,23.0,2023-04-26 08:07:15,0.0,Mikrotrans,26,Dewasa Awal,7,65.18333333333334,Wednesday,2023-04-26,Success,
NIQI159I5A79GS,F,2004,JAK.11,Tanah Abang - Kebayoran Lama,1.0,B03150P,RS Medika Permata Hijau 3,-6.218375,106.77849,11,2023-04-26 07:23:43,B01054P,Jln. EE Sukabumi Selatan,-6.213416,106.77895,15.0,2023-04-26 08:52:55,0.0,Mikrotrans,19,Remaja,7,89.2,Wednesday,2023-04-26,Success,
QAJS558R9P49DK,M,1973,JAK.48B,Stasiun Tebet - Kampung Melayu,0.0,B01323P,Jln. Limo Jatinegara Timur,-6.223388,106.86808,14,2023-04-26 08:27:11,B04623P,Sekolah Cahaya Sakti Otista I,-6.225391,106.86708,15.0,2023-04-26 09:22:52,0.0,Mikrotrans,50,Dewasa Akhir,8,55.68333333333333,Wednesday,2023-04-26,Success,
EWWE323M5B76JF,M,1968,JAK.03,Lebak Bulus - Andara,0.0,B01085P,Jln. Grafika,-6.290158,106.77095,1,2023-04-26 07:33:25,B00684P,Graha Werdatama Pondok Labu,-6.309163,106.79461,20.0,2023-04-26 07:57:57,0.0,Mikrotrans,55,Pra-lansia,7,24.533333333333335,Wednesday,2023-04-26,Success,
LIRA319D6L86SM,F,1975,JAK.38,Bulak Ringin - Kampung Rambutan,0.0,B01589P,Jln. SMAN 99,-6.351933,106.8725,6,2023-04-26 06:31:43,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,30.0,2023-04-26 08:16:51,0.0,Mikrotrans,48,Dewasa Akhir,6,105.13333333333334,Wednesday,2023-04-26,Success,
FTKK576M1N39SR,F,2012,JAK.19,Pinang Ranti - Kampung Rambutan,0.0,B02782P,Pertigaan Rukun Setu,-6.307559,106.91562,38,2023-04-26 08:21:11,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,53.0,2023-04-26 08:52:24,0.0,Mikrotrans,11,Remaja,8,31.216666666666665,Wednesday,2023-04-26,Success,
VKNQ196R0C58FU,M,1966,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B00480P,Gg. H. Seman Susukan,-6.327213,106.86898,22,2023-04-26 06:57:09,B01599P,Jln. Suci Raya Bogor,-6.318636,106.86474,50.0,2023-04-26 08:20:28,0.0,Mikrotrans,57,Pra-lansia,6,83.31666666666666,Wednesday,2023-04-26,Success,
HRWT479V6F30WI,F,1986,JAK.32,Lebak Bulus - Petukangan,0.0,B00349P,Flyover Bintaro,-6.25748,106.76478,18,2023-04-26 06:35:23,B02009P,Kolong Tol Jakarta Serpong 1,-6.256082,106.76049,19.0,2023-04-26 07:48:45,0.0,Mikrotrans,37,Dewasa Madya,6,73.36666666666666,Wednesday,2023-04-26,Success,
MHYV176I6B54TN,F,1971,JAK.50,Kalideres - Puri Kembangan,1.0,B01116P,Jln. H. Komeng Duri Kosambi,-6.178974,106.7194,29,2023-04-26 06:31:43,B03608P,Sbr. Green Puri,-6.174548,106.70682,36.0,2023-04-26 07:49:43,0.0,Mikrotrans,52,Dewasa Akhir,6,78.0,Wednesday,2023-04-26,Success,
UKMS624D1R73CY,F,1990,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,1.0,B01564P,Jln. Satria,-6.190189,106.96755,19,2023-04-26 08:08:16,B05733P,THB Cluster Nirwana,-6.182299,106.99536,38.0,2023-04-26 09:22:03,0.0,Mikrotrans,33,Dewasa Awal,8,73.78333333333333,Wednesday,2023-04-26,Success,
ECMG523L6B31YR,M,1979,JAK.58,Cilincing - Rorotan,1.0,B02310P,Masjid Jami Al Fallah,-6.111213,106.92576,51,2023-04-26 08:32:51,B01466P,Jln. Pemadam Kebakaran Cacing,-6.128677,106.93011,56.0,2023-04-26 09:06:57,0.0,Mikrotrans,44,Dewasa Madya,8,34.1,Wednesday,2023-04-26,Success,
ICJW983X6G65SL,M,1981,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,0.0,B00642P,Gereja Tiberias Kelapa Gading,-6.151141,106.90404,29,2023-04-26 08:58:16,B01252P,Jln. Kelapa Nias IV,-6.152909,106.90938,32.0,2023-04-26 09:19:59,0.0,Mikrotrans,42,Dewasa Madya,8,21.716666666666665,Wednesday,2023-04-26,Success,
HHNK777S9W67DQ,M,1976,JAK.15,Bulak Turi - Tanjung Priok,0.0,B01855P,KBN Marunda 2,-6.110318,106.94452,9,2023-04-26 08:22:20,B02949P,Port Medical Center,-6.110114,106.88939,49.0,2023-04-26 09:27:57,0.0,Mikrotrans,47,Dewasa Akhir,8,65.61666666666666,Wednesday,2023-04-26,Success,
BIHS289I0P05ZW,M,1965,JAK.24,Senen - Pulo Gadung via Kelapa Gading,1.0,B02687P,Ps. Sumur Batu 1,-6.164134,106.86486,7,2023-04-26 06:10:10,B01693P,Jln. Ultra Violet,-6.166096,106.90568,38.0,2023-04-26 07:09:52,0.0,Mikrotrans,58,Pra-lansia,6,59.7,Wednesday,2023-04-26,Success,
CLUV490P0K32MN,F,1979,JAK.14,Tanah Abang - Meruya,1.0,B01875P,Kec. Kembangan,-6.195068,106.74247,7,2023-04-26 06:29:30,B01441P,Jln. Palmerah Barat IV,-6.206862,106.78637,33.0,2023-04-26 07:14:00,0.0,Mikrotrans,44,Dewasa Madya,6,44.5,Wednesday,2023-04-26,Success,
LUSH634C8K69QK,M,1995,JAK.29,Tanjung Priok - Sukapura,0.0,B03892P,Sbr. KBN Sukapura,-6.143455,106.92204,6,2023-04-26 07:02:29,B03213P,RSUD Koja 2,-6.108796,106.89934,41.0,2023-04-26 07:26:04,0.0,Mikrotrans,28,Dewasa Awal,7,23.583333333333332,Wednesday,2023-04-26,Success,
QIRI395Y1P51CR,F,1994,JAK.49,Lebak Bulus - Cipulir,0.0,B04265P,Sbr. Raffles Christian School,-6.279423,106.77872,46,2023-04-26 08:16:40,B02129P,Lebak Bulus Jak Lingko,-6.289301,106.77299,50.0,2023-04-26 08:55:11,0.0,Mikrotrans,29,Dewasa Awal,8,38.516666666666666,Wednesday,2023-04-26,Success,
FSBY587L8A32AD,F,1956,JAK.32,Lebak Bulus - Petukangan,1.0,B02303P,Masjid Hifdzirrahim,-6.257359,106.75963,43,2023-04-26 08:48:50,B02129P,Lebak Bulus Jak Lingko,-6.289301,106.77299,63.0,2023-04-26 09:38:12,0.0,Mikrotrans,67,Lansia,8,49.36666666666667,Wednesday,2023-04-26,Success,
ZBRW418J0T61EZ,F,1976,JAK.112,Terminal Tanah Merah - Pulo Gadung,0.0,B01252P,Jln. Kelapa Nias IV,-6.152909,106.90938,6,2023-04-26 09:55:08,B04360P,Sbr. SDN Pegangsaan Dua 07,-6.175269,106.91112,21.0,2023-04-26 11:04:06,0.0,Mikrotrans,47,Dewasa Akhir,9,68.96666666666667,Wednesday,2023-04-26,Success,
WACE545F7Z07SC,F,1991,JAK.01,Tanjung Priok - Plumpang,0.0,B00040P,Ampera Yos Sudarso,-6.122624,106.89322,26,2023-04-26 09:07:57,B01059P,Jln. Flamboyan Berdikari,-6.120868,106.89439,28.0,2023-04-26 09:55:39,0.0,Mikrotrans,32,Dewasa Awal,9,47.7,Wednesday,2023-04-26,Success,
GJZQ662R8D14HC,F,2002,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,1.0,B00366P,Flyover Pulo Gebang 1,-6.210497,106.95047,2,2023-04-26 07:41:16,B06219P,Jln. Inspeksi Pam,-6.180363,106.9427,17.0,2023-04-26 08:56:49,0.0,Mikrotrans,21,Dewasa Awal,7,75.55,Wednesday,2023-04-26,Success,
IEVD415N3D87SF,M,1980,JAK.30,Grogol - Meruya via Roxy,0.0,B00620P,Gerbang Tol Meruya Selatan 1,-6.20619,106.73882,54,2023-04-26 09:39:14,B03714P,Sbr. Jln. H. Kasam,-6.208234,106.73783,55.0,2023-04-26 10:54:40,0.0,Mikrotrans,43,Dewasa Madya,9,75.43333333333334,Wednesday,2023-04-26,Success,
OHVF434Q4K33FR,F,1990,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,0.0,B02965P,Pos Polisi Satrio,-6.225044,106.82827,9,2023-04-26 08:58:31,B01206P,Jln. Karet Pasar Baru Barat IV,-6.209179,106.81756,16.0,2023-04-26 09:32:31,0.0,Mikrotrans,33,Dewasa Awal,8,34.0,Wednesday,2023-04-26,Success,
DNCQ537M1P20SD,M,2007,JAK.71,Kampung Rambutan - Pinang Ranti,0.0,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,0,2023-04-26 07:37:53,B00955P,Jln. Bumi Pratama III,-6.296434,106.87835,12.0,2023-04-26 09:25:39,0.0,Mikrotrans,16,Remaja,7,107.76666666666667,Wednesday,2023-04-26,Success,
UEJI057O6L30YB,F,1987,JAK.08,Roxy - Benhil,0.0,B01788P,JPO Mandiri,-6.184803,106.81513,15,2023-04-26 08:50:00,B02995P,PU Irigasi,-6.201479,106.81079,26.0,2023-04-26 09:58:25,0.0,Mikrotrans,36,Dewasa Madya,8,68.41666666666667,Wednesday,2023-04-26,Success,
NFKA447R1J52WU,F,1983,JAK.41,Kampung Melayu - Pulo Gadung,0.0,B05478P,St. LRT Velodrome 2,-6.192994,106.89107,36,2023-04-26 07:08:30,B02654P,Ps. Palad,-6.186802,106.90277,43.0,2023-04-26 08:03:22,0.0,Mikrotrans,40,Dewasa Madya,7,54.86666666666667,Wednesday,2023-04-26,Success,
JHAD629T6N03GW,M,2005,JAK.42,Kampung Melayu - Pondok Kelapa,0.0,B03865P,Sbr. Jln. Taman Enau,-6.232561,106.93361,39,2023-04-26 06:49:29,B01370P,Jln. Masjid Al Ikhlas,-6.23727,106.93436,41.0,2023-04-26 07:23:38,0.0,Mikrotrans,18,Remaja,6,34.15,Wednesday,2023-04-26,Success,
RXAM609I5N31SG,M,1992,JAK.32,Lebak Bulus - Petukangan,1.0,B00855P,Jln. Anggrek Petukangan,-6.231319,106.75204,11,2023-04-26 09:23:24,B05374P,SMPN 235,-6.254954,106.75651,35.0,2023-04-26 11:14:15,0.0,Mikrotrans,31,Dewasa Awal,9,110.85,Wednesday,2023-04-26,Success,
QWPQ613E0I61IT,F,2010,JAK.19,Pinang Ranti - Kampung Rambutan,0.0,B01619P,Jln. Swadaya I,-6.297164,106.89478,9,2023-04-26 07:33:49,B00891P,Jln. Bambu Kuning,-6.309556,106.89894,45.0,2023-04-26 08:23:12,0.0,Mikrotrans,13,Remaja,7,49.38333333333333,Wednesday,2023-04-26,Success,
NNWX667L3X52DR,M,1984,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B01532P,Jln. Rama IX,-6.299269,106.90856,36,2023-04-26 06:54:32,B01594P,Jln. SPG 7,-6.286157,106.9049,47.0,2023-04-26 08:24:22,0.0,Mikrotrans,39,Dewasa Madya,6,89.83333333333333,Wednesday,2023-04-26,Success,
ADCE043I6D57XG,F,2011,JAK.13,Tanah Abang - Jembatan Lima,1.0,B04949P,Simpang Kopi Bandengan Selatan,-6.135839,106.80689,6,2023-04-26 08:45:17,B02659P,Ps. Pejagalan,-6.137452,106.80728,7.0,2023-04-26 10:17:11,0.0,Mikrotrans,12,Remaja,8,91.9,Wednesday,2023-04-26,Success,
YIKO868X7R23WB,M,1982,JAK.74,Terminal Rawamangun - Cipinang Muara,1.0,B00260P,Cipinang Baru,-6.206806,106.89025,5,2023-04-26 06:20:22,B02336P,Masjid Jami At Taqwa 3,-6.229352,106.89527,20.0,2023-04-26 07:12:19,0.0,Mikrotrans,41,Dewasa Madya,6,51.95,Wednesday,2023-04-26,Success,
ALGR948I6U86RZ,M,1973,JAK.71,Kampung Rambutan - Pinang Ranti,1.0,B03774P,Sbr. Jln. Man 2,-6.300742,106.88071,11,2023-04-26 08:38:45,B04544P,Sbr. Term. Kampung Rambutan,-6.306068,106.88003,19.0,2023-04-26 09:03:13,0.0,Mikrotrans,50,Dewasa Akhir,8,24.466666666666665,Wednesday,2023-04-26,Success,
JFGX322N6L54WO,M,1990,JAK.16,Cililitan - Condet,1.0,B05116P,Simpang Raya Condet Batu Ampar,-6.28409,106.85556,16,2023-04-26 06:15:38,B02828P,PGC Dalam,-6.261841,106.8657,33.0,2023-04-26 07:59:09,0.0,Mikrotrans,33,Dewasa Awal,6,103.51666666666667,Wednesday,2023-04-26,Success,
NEYC330L7E80YL,F,2005,JAK.64,Lenteng Agung - Aseli,0.0,B00472P,Gg. H. Mesir,-6.337868,106.81624,14,2023-04-26 07:57:21,B04297P,Sbr. RS Zahirah,-6.335205,106.82312,18.0,2023-04-26 08:22:39,0.0,Mikrotrans,18,Remaja,7,25.3,Wednesday,2023-04-26,Success,
JLRA254A9Q30VG,F,1990,JAK.35,Pangkalan Jati - Rawamangun,1.0,B03372P,SDN Jati 07,-6.202444,106.89727,7,2023-04-26 09:35:25,B02070P,Komplek Wijaya Kusuma 1,-6.229588,106.90531,20.0,2023-04-26 11:29:34,0.0,Mikrotrans,33,Dewasa Awal,9,114.15,Wednesday,2023-04-26,Success,
